5	1.9429250955581665
5	0.000959322671405971
5	0.0007893381989561021
5	0.000971292145550251
5	0.0012434555683284998
5	0.0015245162649080157
5	0.0014789210399612784
5	0.0016491265268996358
5	0.0014844273682683706
5	0.001308623468503356
5	0.001994798658415675
5	0.094491146504879
5	0.012955252081155777
5	0.012235182337462902
5	0.008358567021787167
5	0.0047715879045426846
5	0.005590800661593676
5	0.007476703263819218
5	0.00629837904125452
5	0.005331461783498526
5	0.007722670212388039
5	0.0680287554860115
5	0.016336828470230103
5	0.011328172869980335
5	0.008249491453170776
5	0.009444475173950195
5	0.007987135089933872
5	0.008593527600169182
5	0.004753203131258488
5	0.0062198215164244175
5	0.006066024303436279
5	0.055589571595191956
5	0.01613137498497963
5	0.010457690805196762
5	0.010196591727435589
5	0.0092440415173769
5	0.007269531954079866
5	0.009641244076192379
5	0.011975646950304508
5	0.00692938594147563
5	0.01402499433606863
5	0.007013188675045967
5	0.009806700982153416
5	0.009261474013328552
5	0.008071986958384514
5	0.006922758650034666
5	0.007409887854009867
5	0.008437182754278183
5	0.010167911648750305
5	0.007928849197924137
6	0.11246871948242188
6	0.03512336686253548
6	0.02216182090342045
6	0.009429429657757282
6	0.009938477538526058
6	0.00950405839830637
6	0.006507065147161484
6	0.007538527250289917
6	0.0066079325042665005
6	0.005353295709937811
6	0.00894784927368164
6	0.08965863287448883
6	0.022182408720254898
6	0.015159734524786472
6	0.15192994475364685
6	0.08348827064037323
6	0.022995712235569954
6	0.01767909526824951
6	0.011497038416564465
6	0.016512451693415642
6	0.012229843996465206
6	0.014428975991904736
6	0.00839954987168312
6	0.006363872904330492
6	0.007224598899483681
6	0.008334117010235786
6	0.008287136442959309
6	0.007463466841727495
6	0.006033308804035187
6	0.00690212519839406
6	0.005721369758248329
6	0.18310199677944183
6	0.03444502875208855
6	0.017334114760160446
6	0.013297119177877903
6	0.013812297023832798
6	0.010487319901585579
6	0.012453332543373108
6	0.009892689064145088
6	0.009551484137773514
6	0.007506113499403
6	0.01923741027712822
6	0.015088550746440887
6	0.009779680520296097
6	0.011848386377096176
6	0.008719510398805141
6	0.006674773991107941
6	0.22610622644424438
6	0.14405770599842072
6	0.040239978581666946
6	0.026895901188254356
6	0.01731380820274353
6	0.01933247223496437
6	0.01294828113168478
6	0.011787819676101208
6	0.011122926138341427
6	0.007581768091768026
6	0.008511610329151154
6	0.008297397755086422
6	0.01587565429508686
7	0.07965335249900818
7	0.0672302097082138
7	0.026324672624468803
7	0.020201070234179497
7	0.030790971592068672
